TradeDate,AdjClose
9/13/2006 0:00,132.22
9/14/2006 0:00,132.23
9/15/2006 0:00,131.96
9/18/2006 0:00,132.14
9/19/2006 0:00,131.81
9/20/2006 0:00,132.51
9/21/2006 0:00,131.87
9/22/2006 0:00,131.45
9/25/2006 0:00,132.48
9/26/2006 0:00,133.58
9/27/2006 0:00,133.74
9/28/2006 0:00,133.69
9/29/2006 0:00,133.58
10/2/2006 0:00,133.03
10/3/2006 0:00,133.36
10/4/2006 0:00,134.92
10/5/2006 0:00,135.19
10/6/2006 0:00,135.01
10/9/2006 0:00,135.07
10/10/2006 0:00,135.24
10/11/2006 0:00,135.1
10/12/2006 0:00,136.28
10/13/2006 0:00,136.63
10/16/2006 0:00,136.84
10/17/2006 0:00,136.41
10/18/2006 0:00,136.59
10/19/2006 0:00,136.81
10/20/2006 0:00,136.84
10/23/2006 0:00,137.47
10/24/2006 0:00,137.86
10/25/2006 0:00,138.4
10/26/2006 0:00,138.72
10/27/2006 0:00,137.91
10/30/2006 0:00,137.83
10/31/2006 0:00,137.79
11/1/2006 0:00,136.86
11/2/2006 0:00,136.78
11/3/2006 0:00,136.54
11/6/2006 0:00,138.06
11/7/2006 0:00,138.61
11/8/2006 0:00,138.91
11/9/2006 0:00,138.16
11/10/2006 0:00,138.28
11/13/2006 0:00,138.59
11/14/2006 0:00,139.62
11/15/2006 0:00,140.01
11/16/2006 0:00,140.38
11/17/2006 0:00,140.42
11/20/2006 0:00,140.49
11/21/2006 0:00,140.64
11/22/2006 0:00,140.92
11/24/2006 0:00,140.39
11/27/2006 0:00,138.42
11/28/2006 0:00,139.02
11/29/2006 0:00,140.47
11/30/2006 0:00,140.53
12/1/2006 0:00,140.22
12/4/2006 0:00,141.29
12/5/2006 0:00,141.9
12/6/2006 0:00,141.78
12/7/2006 0:00,141.16
12/8/2006 0:00,141.42
12/11/2006 0:00,141.83
12/12/2006 0:00,141.72
12/13/2006 0:00,141.87
12/14/2006 0:00,143.12
12/15/2006 0:00,142.34
12/18/2006 0:00,141.95
12/19/2006 0:00,142.22
12/20/2006 0:00,142.14
12/21/2006 0:00,141.62
12/22/2006 0:00,140.7
12/26/2006 0:00,141.54
12/27/2006 0:00,142.49
12/28/2006 0:00,142.22
12/29/2006 0:00,141.62
1/3/2007 0:00,141.31
1/4/2007 0:00,141.67
1/5/2007 0:00,140.6
1/8/2007 0:00,141.14
1/9/2007 0:00,141.07
1/10/2007 0:00,141.54
1/11/2007 0:00,142.16
1/12/2007 0:00,143.24
1/16/2007 0:00,142.99
1/17/2007 0:00,143.08
1/18/2007 0:00,142.51
1/19/2007 0:00,142.82
1/22/2007 0:00,142.3
1/23/2007 0:00,142.8
1/24/2007 0:00,143.9
1/25/2007 0:00,142.26
1/26/2007 0:00,142.13
1/29/2007 0:00,142.05
1/30/2007 0:00,142.84
1/31/2007 0:00,143.81
2/1/2007 0:00,144.61
2/2/2007 0:00,144.81
2/5/2007 0:00,144.85
2/6/2007 0:00,144.89
2/7/2007 0:00,145.21
2/8/2007 0:00,145.02
2/9/2007 0:00,143.94
2/12/2007 0:00,143.45
2/13/2007 0:00,144.66
2/14/2007 0:00,145.61
2/15/2007 0:00,145.8
2/16/2007 0:00,145.73
2/20/2007 0:00,146.04
2/21/2007 0:00,145.98
2/22/2007 0:00,145.87
2/23/2007 0:00,145.3
2/26/2007 0:00,145.17
2/27/2007 0:00,139.5
2/28/2007 0:00,140.93
3/1/2007 0:00,140.51
3/2/2007 0:00,138.67
3/5/2007 0:00,137.35
3/6/2007 0:00,139.7
3/7/2007 0:00,139.56
3/8/2007 0:00,140.74
3/9/2007 0:00,140.78
3/12/2007 0:00,140.99
3/13/2007 0:00,138.25
3/14/2007 0:00,139.28
3/15/2007 0:00,139.47
3/16/2007 0:00,138.53
3/19/2007 0:00,140.2
3/20/2007 0:00,140.97
3/21/2007 0:00,143.29
3/22/2007 0:00,143.18
3/23/2007 0:00,143.39
3/26/2007 0:00,143.2
3/27/2007 0:00,142.86
3/28/2007 0:00,141.82
3/29/2007 0:00,141.97
3/30/2007 0:00,141.42
4/2/2007 0:00,142.16
4/3/2007 0:00,143.69
4/4/2007 0:00,143.85
4/5/2007 0:00,144.24
4/9/2007 0:00,144.44
4/10/2007 0:00,144.44
4/11/2007 0:00,144.211
4/12/2007 0:00,144.66
4/13/2007 0:00,145.05
4/16/2007 0:00,146.7
4/17/2007 0:00,147.09
4/18/2007 0:00,147.27
4/19/2007 0:00,147.27
4/20/2007 0:00,148.62
4/23/2007 0:00,148.06
4/24/2007 0:00,148.12
4/25/2007 0:00,149.48
4/26/2007 0:00,149.65
4/27/2007 0:00,149.53
4/30/2007 0:00,148.29
5/1/2007 0:00,148.215
5/2/2007 0:00,149.54
5/3/2007 0:00,150.35
5/4/2007 0:00,150.92
5/7/2007 0:00,150.95
5/8/2007 0:00,150.75
5/9/2007 0:00,151.16
5/10/2007 0:00,149.58
5/11/2007 0:00,150.86
5/14/2007 0:00,150.53
5/15/2007 0:00,150.57
5/16/2007 0:00,151.6
5/17/2007 0:00,151.3
5/18/2007 0:00,152.62
5/21/2007 0:00,152.54
5/22/2007 0:00,152.42
5/23/2007 0:00,152.44
5/24/2007 0:00,151.06
5/25/2007 0:00,151.69
5/29/2007 0:00,152.24
5/30/2007 0:00,153.48
5/31/2007 0:00,153.32
6/1/2007 0:00,154.08
6/4/2007 0:00,154.1
6/5/2007 0:00,153.49
6/6/2007 0:00,151.84
6/7/2007 0:00,149.1
6/8/2007 0:00,151.04
6/11/2007 0:00,151.3
6/12/2007 0:00,149.65
6/13/2007 0:00,151.89
6/14/2007 0:00,152.86
6/15/2007 0:00,153.07
6/18/2007 0:00,152.89
6/19/2007 0:00,153.19
6/20/2007 0:00,151.14
6/21/2007 0:00,151.98
6/22/2007 0:00,150.55
6/25/2007 0:00,149.83
6/26/2007 0:00,148.29
6/27/2007 0:00,150.4
6/28/2007 0:00,150.38
6/29/2007 0:00,150.43
7/2/2007 0:00,151.79
7/3/2007 0:00,152.34
7/5/2007 0:00,152.1799
7/6/2007 0:00,152.98
7/9/2007 0:00,153
7/10/2007 0:00,150.92
7/11/2007 0:00,151.99
7/12/2007 0:00,154.39
7/13/2007 0:00,154.85
7/16/2007 0:00,154.83
7/17/2007 0:00,154.75
7/18/2007 0:00,154.47
7/19/2007 0:00,155.07
7/20/2007 0:00,153.5
7/23/2007 0:00,153.97
7/24/2007 0:00,151.3
7/25/2007 0:00,151.61
7/26/2007 0:00,148.02
7/27/2007 0:00,145.11
7/30/2007 0:00,147.38
7/31/2007 0:00,145.72
8/1/2007 0:00,145.57
8/2/2007 0:00,147.6
8/3/2007 0:00,143.8
8/6/2007 0:00,146.21
8/7/2007 0:00,147.77
8/8/2007 0:00,149.83
8/9/2007 0:00,145.39
8/10/2007 0:00,144.9
8/13/2007 0:00,145.23
8/14/2007 0:00,143.01
8/15/2007 0:00,141.04
8/16/2007 0:00,142.1
8/17/2007 0:00,144.71
8/20/2007 0:00,144.64
8/21/2007 0:00,144.93
8/22/2007 0:00,146.65
8/23/2007 0:00,146.53
8/24/2007 0:00,148.33
8/27/2007 0:00,146.95
8/28/2007 0:00,143.81
8/29/2007 0:00,146.54
8/30/2007 0:00,146.15
8/31/2007 0:00,147.59
9/4/2007 0:00,149.08
9/5/2007 0:00,147.79
9/6/2007 0:00,148.13
9/7/2007 0:00,146.07
9/10/2007 0:00,145.79
9/11/2007 0:00,147.49
9/12/2007 0:00,147.87
9/13/2007 0:00,148.91
9/14/2007 0:00,148.9
9/17/2007 0:00,148.1
9/18/2007 0:00,152.46
9/19/2007 0:00,153.36
9/20/2007 0:00,152.28
9/21/2007 0:00,151.97
9/24/2007 0:00,151.69
9/25/2007 0:00,151.39
9/26/2007 0:00,152.19
9/27/2007 0:00,153.09
9/28/2007 0:00,152.58
10/1/2007 0:00,154.3
10/2/2007 0:00,154.09
10/3/2007 0:00,153.78
10/4/2007 0:00,154.02
10/5/2007 0:00,155.85
10/8/2007 0:00,155.02
10/9/2007 0:00,156.48
10/10/2007 0:00,156.22
10/11/2007 0:00,155.47
10/12/2007 0:00,156.33
10/15/2007 0:00,155.01
10/16/2007 0:00,155.01
10/17/2007 0:00,154.25
10/18/2007 0:00,153.69
10/19/2007 0:00,149.67
10/22/2007 0:00,150.54
10/23/2007 0:00,151.76
10/24/2007 0:00,151.48
10/25/2007 0:00,151.84
10/26/2007 0:00,153.62
10/29/2007 0:00,154.13
10/30/2007 0:00,153.06
10/31/2007 0:00,154.65
11/1/2007 0:00,151.03
11/2/2007 0:00,151.2
11/5/2007 0:00,150.05
11/6/2007 0:00,152.07
11/7/2007 0:00,147.91
11/8/2007 0:00,147.16
11/9/2007 0:00,145.14
11/12/2007 0:00,143.7
11/13/2007 0:00,148.08
11/14/2007 0:00,147.67
11/15/2007 0:00,145.54
11/16/2007 0:00,145.79
11/19/2007 0:00,143.76
11/20/2007 0:00,144.64
11/21/2007 0:00,141.68
11/23/2007 0:00,144.13
11/26/2007 0:00,140.95
11/27/2007 0:00,142.57
11/28/2007 0:00,147.13
11/29/2007 0:00,147.18
11/30/2007 0:00,148.66
12/3/2007 0:00,147.68
12/4/2007 0:00,146.36
12/5/2007 0:00,148.81
12/6/2007 0:00,150.94
12/7/2007 0:00,150.91
12/10/2007 0:00,152.08
12/11/2007 0:00,147.91
12/12/2007 0:00,149.37
12/13/2007 0:00,149.06
12/14/2007 0:00,147.17
12/17/2007 0:00,145.07
12/18/2007 0:00,145.88
12/19/2007 0:00,145.88
12/20/2007 0:00,146.8
12/21/2007 0:00,148.13
12/24/2007 0:00,149.23
12/26/2007 0:00,149.55
12/27/2007 0:00,147.67
12/28/2007 0:00,147.3
12/31/2007 0:00,146.21
1/2/2008 0:00,144.93
1/3/2008 0:00,144.86
1/4/2008 0:00,141.31
1/7/2008 0:00,141.19
1/8/2008 0:00,138.91
1/9/2008 0:00,140.37
1/10/2008 0:00,141.29
1/11/2008 0:00,140.15
1/14/2008 0:00,141.28
1/15/2008 0:00,138.17
1/16/2008 0:00,136.98
1/17/2008 0:00,133.43
1/18/2008 0:00,132.06
1/22/2008 0:00,130.72
1/23/2008 0:00,133.86
1/24/2008 0:00,134.99
1/25/2008 0:00,133.04
1/28/2008 0:00,135.24
1/29/2008 0:00,135.4799
1/30/2008 0:00,134.91
1/31/2008 0:00,137.37
2/1/2008 0:00,139.58
2/4/2008 0:00,137.82
2/5/2008 0:00,134.13
2/6/2008 0:00,133.05
2/7/2008 0:00,133.93
2/8/2008 0:00,133.07
2/11/2008 0:00,133.75
2/12/2008 0:00,134.99
2/13/2008 0:00,136.37
2/14/2008 0:00,135.17
2/15/2008 0:00,135.14
2/19/2008 0:00,135.52
2/20/2008 0:00,135.92
2/21/2008 0:00,134.79
2/22/2008 0:00,135.62
2/25/2008 0:00,137.33
2/26/2008 0:00,138.36
2/27/2008 0:00,138.22
2/28/2008 0:00,136.87
2/29/2008 0:00,133.82
3/3/2008 0:00,133.5
3/4/2008 0:00,132.99
3/5/2008 0:00,133.83
3/6/2008 0:00,131.06
3/7/2008 0:00,129.71
3/10/2008 0:00,128
3/11/2008 0:00,132.6
3/12/2008 0:00,131.36
3/13/2008 0:00,131.65
3/14/2008 0:00,129.61
3/17/2008 0:00,128.3
3/18/2008 0:00,133.63
3/19/2008 0:00,130.32
3/20/2008 0:00,132.08
3/24/2008 0:00,134.72
3/25/2008 0:00,134.85
3/26/2008 0:00,133.2
3/27/2008 0:00,132.78
3/28/2008 0:00,131.51
3/31/2008 0:00,131.97
4/1/2008 0:00,136.61
4/2/2008 0:00,136.7
4/3/2008 0:00,137.04
4/4/2008 0:00,136.89
4/7/2008 0:00,136.96
4/8/2008 0:00,136.82
4/9/2008 0:00,135.83
4/10/2008 0:00,136.02
4/11/2008 0:00,133.38
4/14/2008 0:00,132.93
4/15/2008 0:00,133.24
4/16/2008 0:00,136.85
4/17/2008 0:00,137.05
4/18/2008 0:00,138.48
4/21/2008 0:00,138.55
4/22/2008 0:00,137.94
4/23/2008 0:00,137.72
4/24/2008 0:00,138.32
4/25/2008 0:00,139.6
4/28/2008 0:00,139.63
4/29/2008 0:00,139.08
4/30/2008 0:00,138.26
5/1/2008 0:00,141.12
5/2/2008 0:00,141.51
5/5/2008 0:00,141.51
5/6/2008 0:00,142.05
5/7/2008 0:00,142.05
5/8/2008 0:00,139.16
5/9/2008 0:00,138.9
5/12/2008 0:00,140.46
5/13/2008 0:00,140.48
5/14/2008 0:00,140.48
5/15/2008 0:00,142.53
5/16/2008 0:00,142.22
5/19/2008 0:00,142.22
5/20/2008 0:00,142.22
5/21/2008 0:00,142.22
5/22/2008 0:00,142.22
5/23/2008 0:00,142.22
5/27/2008 0:00,138.66
5/28/2008 0:00,139.3
5/29/2008 0:00,140
5/30/2008 0:00,140.485
6/2/2008 0:00,138.9
6/3/2008 0:00,138.09
6/4/2008 0:00,138.02
6/5/2008 0:00,140.78
6/6/2008 0:00,136.29
6/9/2008 0:00,136.62
6/10/2008 0:00,135.77
6/11/2008 0:00,133.94
6/12/2008 0:00,134.45
6/13/2008 0:00,136.15
6/16/2008 0:00,136.23
6/17/2008 0:00,135.39
6/18/2008 0:00,134.16
6/19/2008 0:00,134.42
6/20/2008 0:00,131.65
6/23/2008 0:00,131.65
6/24/2008 0:00,131.45
6/25/2008 0:00,131.81
6/26/2008 0:00,128.23
6/27/2008 0:00,127.53
6/30/2008 0:00,127.98
7/1/2008 0:00,128.38
7/2/2008 0:00,126.18
7/3/2008 0:00,126.31
7/7/2008 0:00,125.02
7/8/2008 0:00,127.24
7/9/2008 0:00,124.6
7/10/2008 0:00,125.3
7/11/2008 0:00,124.04
7/14/2008 0:00,122.71
7/15/2008 0:00,120.99
7/16/2008 0:00,124.22
7/17/2008 0:00,125.29
7/18/2008 0:00,125.99
7/21/2008 0:00,126.18
7/22/2008 0:00,127.48
7/23/2008 0:00,128.17
7/24/2008 0:00,125.43
7/25/2008 0:00,125.43
7/28/2008 0:00,123.64
7/29/2008 0:00,126.27
7/30/2008 0:00,128.53
7/31/2008 0:00,126.83
8/1/2008 0:00,126.16
8/4/2008 0:00,125.06
8/5/2008 0:00,128.52
8/6/2008 0:00,129
8/7/2008 0:00,126.9
8/8/2008 0:00,129.45
8/11/2008 0:00,130.71
8/12/2008 0:00,129.3
8/13/2008 0:00,128.76
8/14/2008 0:00,129.56
8/15/2008 0:00,130.23
8/18/2008 0:00,127.8
8/19/2008 0:00,126.99
8/20/2008 0:00,127.65
8/21/2008 0:00,127.8
8/22/2008 0:00,129.65
8/25/2008 0:00,127.02
8/26/2008 0:00,127.39
8/27/2008 0:00,128.34
8/28/2008 0:00,130.19
8/29/2008 0:00,128.59
9/2/2008 0:00,127.99
9/3/2008 0:00,127.88
9/4/2008 0:00,124.03
9/5/2008 0:00,124.52
9/8/2008 0:00,127.35
9/9/2008 0:00,122.94
9/10/2008 0:00,123.7
9/11/2008 0:00,125.51
9/12/2008 0:00,126.1
9/15/2008 0:00,120.05
9/16/2008 0:00,122.3
9/17/2008 0:00,116.61
9/18/2008 0:00,120.18
9/19/2008 0:00,124.53
9/22/2008 0:00,121.31
9/23/2008 0:00,118.54
9/24/2008 0:00,118.92
9/25/2008 0:00,120.77
9/26/2008 0:00,120.95
9/29/2008 0:00,111.54
9/30/2008 0:00,116.04
10/1/2008 0:00,116.5
10/2/2008 0:00,111.85
10/3/2008 0:00,110.35
10/6/2008 0:00,104.72
10/7/2008 0:00,100.03
10/8/2008 0:00,97.71
10/9/2008 0:00,90.7
10/10/2008 0:00,88.5
10/13/2008 0:00,101.35
10/14/2008 0:00,99.81
10/15/2008 0:00,90.26
10/16/2008 0:00,93.85
10/17/2008 0:00,93.78
10/20/2008 0:00,98.9
10/21/2008 0:00,95.86
10/22/2008 0:00,90.55
10/23/2008 0:00,91.69
10/24/2008 0:00,87.04
10/27/2008 0:00,83.8
10/28/2008 0:00,93.76
10/29/2008 0:00,93.05
10/30/2008 0:00,96.3
10/31/2008 0:00,96.83
11/3/2008 0:00,97.05
11/4/2008 0:00,100.41
11/5/2008 0:00,96.19
11/6/2008 0:00,90.86
11/7/2008 0:00,93.86
11/10/2008 0:00,92.27
11/11/2008 0:00,89.77
11/12/2008 0:00,85.73
11/13/2008 0:00,91
11/14/2008 0:00,86.52
11/17/2008 0:00,85.5
11/18/2008 0:00,87.12
11/19/2008 0:00,81.6
11/20/2008 0:00,75.45
11/21/2008 0:00,79.87
11/24/2008 0:00,85.22
11/25/2008 0:00,85.78
11/26/2008 0:00,89.05
11/28/2008 0:00,90.09
12/1/2008 0:00,81.95
12/2/2008 0:00,85.27
12/3/2008 0:00,87.32
12/4/2008 0:00,85.3
12/5/2008 0:00,87.93
12/8/2008 0:00,91
12/9/2008 0:00,89.5
12/10/2008 0:00,90.11
12/11/2008 0:00,87.94
12/12/2008 0:00,88.99
12/15/2008 0:00,87.48
12/16/2008 0:00,91.88
12/17/2008 0:00,90.99
12/18/2008 0:00,89.29
12/19/2008 0:00,88.19
12/22/2008 0:00,87.06
12/23/2008 0:00,86.16
12/24/2008 0:00,86.66
12/26/2008 0:00,87.16
12/29/2008 0:00,86.91
12/30/2008 0:00,88.97
12/31/2008 0:00,90.24
1/2/2009 0:00,92.96
1/5/2009 0:00,92.85
1/6/2009 0:00,93.47
1/7/2009 0:00,90.67
1/8/2009 0:00,91.042
1/9/2009 0:00,89.09
1/12/2009 0:00,86.95
1/13/2009 0:00,87.11
1/14/2009 0:00,87.11
1/15/2009 0:00,84.4
1/16/2009 0:00,85.06
1/20/2009 0:00,80.57
1/21/2009 0:00,84.05
1/22/2009 0:00,82.75
1/23/2009 0:00,83.11
1/26/2009 0:00,83.68
1/27/2009 0:00,84.53
1/28/2009 0:00,87.39
1/29/2009 0:00,84.55
1/30/2009 0:00,82.83
2/2/2009 0:00,82.58
2/3/2009 0:00,82.58
2/4/2009 0:00,83.33
2/5/2009 0:00,84.57
2/6/2009 0:00,86.98
2/9/2009 0:00,87.1
2/10/2009 0:00,83.11
2/11/2009 0:00,83.6
2/12/2009 0:00,83.66
2/13/2009 0:00,82.76
2/17/2009 0:00,79.22
2/18/2009 0:00,79.03
2/19/2009 0:00,78.181
2/20/2009 0:00,77.42
2/23/2009 0:00,74.65
2/24/2009 0:00,77.48
2/25/2009 0:00,76.872
2/26/2009 0:00,76.872
2/27/2009 0:00,73.93
3/2/2009 0:00,70.6
3/3/2009 0:00,70.07
3/4/2009 0:00,71.73
3/5/2009 0:00,68.8
3/6/2009 0:00,68.92
3/9/2009 0:00,68.11
3/10/2009 0:00,72.17
3/11/2009 0:00,72.64
3/12/2009 0:00,75.5
3/13/2009 0:00,76.09
3/16/2009 0:00,75.86
3/17/2009 0:00,78.18
3/18/2009 0:00,79.93
3/19/2009 0:00,78.94
3/20/2009 0:00,76.71
3/23/2009 0:00,76.71
3/24/2009 0:00,82.24
3/25/2009 0:00,81.45
3/26/2009 0:00,83.11
3/27/2009 0:00,81.61
3/30/2009 0:00,78.79
3/31/2009 0:00,79.52
4/1/2009 0:00,81.06
4/2/2009 0:00,83.43
4/3/2009 0:00,84.26
4/6/2009 0:00,75.62
4/7/2009 0:00,89.77
4/8/2009 0:00,82.53
4/9/2009 0:00,85.81
4/13/2009 0:00,85.83
4/14/2009 0:00,84.35
4/15/2009 0:00,85.25
4/16/2009 0:00,86.5
4/17/2009 0:00,83.43
4/20/2009 0:00,83.43
4/21/2009 0:00,85.06
4/22/2009 0:00,84.54
4/23/2009 0:00,85.37
4/24/2009 0:00,86.66
4/27/2009 0:00,85.84
4/28/2009 0:00,87.39
4/29/2009 0:00,87.39
4/30/2009 0:00,87.89
5/1/2009 0:00,87.89
5/4/2009 0:00,90.88
5/5/2009 0:00,90.57
5/6/2009 0:00,92.141
5/7/2009 0:00,90.86
5/8/2009 0:00,92.98
5/11/2009 0:00,91.24
5/12/2009 0:00,90.97
5/13/2009 0:00,88.68
5/14/2009 0:00,89.44
5/15/2009 0:00,88.71
5/18/2009 0:00,91.23
5/19/2009 0:00,91.12
5/20/2009 0:00,90.51
5/21/2009 0:00,89.21
5/22/2009 0:00,87.42
5/26/2009 0:00,91.3
5/27/2009 0:00,83.6
5/28/2009 0:00,90.92
5/29/2009 0:00,89.67
6/1/2009 0:00,94.77
6/2/2009 0:00,91.12
6/3/2009 0:00,93.65
6/4/2009 0:00,94.53
6/5/2009 0:00,94.55
6/8/2009 0:00,94.16
6/9/2009 0:00,94.64
6/10/2009 0:00,94.4
6/11/2009 0:00,94.82
6/12/2009 0:00,95.08
6/15/2009 0:00,92.9
6/16/2009 0:00,91.64
6/17/2009 0:00,91.55
6/18/2009 0:00,92.219
6/19/2009 0:00,92.04
6/22/2009 0:00,89.28
6/23/2009 0:00,89.35
6/24/2009 0:00,90.118
6/25/2009 0:00,91.84
6/26/2009 0:00,91.84
6/29/2009 0:00,92.7
6/30/2009 0:00,91.95
7/1/2009 0:00,92.33
7/2/2009 0:00,89.81
7/6/2009 0:00,89.8
7/7/2009 0:00,88.06
7/8/2009 0:00,88
7/9/2009 0:00,88.17
7/10/2009 0:00,87.96
7/13/2009 0:00,90.102
7/14/2009 0:00,90.61
7/15/2009 0:00,93.26
7/16/2009 0:00,94.15
7/17/2009 0:00,94.13
7/20/2009 0:00,95.131
7/21/2009 0:00,95.57
7/22/2009 0:00,95.55
7/23/2009 0:00,97.661
7/24/2009 0:00,98.06
7/27/2009 0:00,98.35
7/28/2009 0:00,97.9708
7/29/2009 0:00,97.652
7/30/2009 0:00,98.67
7/31/2009 0:00,98.81
8/3/2009 0:00,100.44
8/4/2009 0:00,100.7
8/5/2009 0:00,100.41
8/6/2009 0:00,99.89
8/7/2009 0:00,101.202
8/10/2009 0:00,100.99
8/11/2009 0:00,99.73
8/12/2009 0:00,100.8
8/13/2009 0:00,101.57
8/14/2009 0:00,100.79
8/17/2009 0:00,98.31
8/18/2009 0:00,99.09
8/19/2009 0:00,99.96
8/20/2009 0:00,100.99
8/21/2009 0:00,102.97
8/24/2009 0:00,102.96
8/25/2009 0:00,103.16
8/26/2009 0:00,103.17
8/27/2009 0:00,103.4
8/28/2009 0:00,103.38
8/31/2009 0:00,102.46
9/1/2009 0:00,100.2
9/2/2009 0:00,99.82
9/3/2009 0:00,100.65
9/4/2009 0:00,102.06
9/8/2009 0:00,102.94
9/9/2009 0:00,103.73
9/10/2009 0:00,104.79
9/11/2009 0:00,104.77
9/14/2009 0:00,105.28
9/15/2009 0:00,105.72
9/16/2009 0:00,107.32
9/17/2009 0:00,107.16
9/18/2009 0:00,106.72
9/21/2009 0:00,106.45
9/22/2009 0:00,107.07
9/23/2009 0:00,106.18
9/24/2009 0:00,105.01
9/25/2009 0:00,104.45
9/28/2009 0:00,106.32
9/29/2009 0:00,106
9/30/2009 0:00,105.59
10/1/2009 0:00,103.724
10/2/2009 0:00,102.49
10/5/2009 0:00,104.02
10/6/2009 0:00,105.51
10/7/2009 0:00,105.8
10/8/2009 0:00,106.61
10/9/2009 0:00,107.26
10/12/2009 0:00,107.68
10/13/2009 0:00,107.46
10/14/2009 0:00,109.31
10/15/2009 0:00,109.71
10/16/2009 0:00,108.89
10/19/2009 0:00,109.79
10/20/2009 0:00,109.211
10/21/2009 0:00,108.23
10/22/2009 0:00,109.33
10/23/2009 0:00,108.08
10/26/2009 0:00,106.91
10/27/2009 0:00,106.42
10/28/2009 0:00,104.41
10/29/2009 0:00,106.65
10/30/2009 0:00,103.56
11/2/2009 0:00,104.32
11/3/2009 0:00,104.92
11/4/2009 0:00,104.92
11/5/2009 0:00,106.8501
11/6/2009 0:00,107.13
11/9/2009 0:00,109.57
11/10/2009 0:00,109.59
11/11/2009 0:00,110.15
11/12/2009 0:00,109.03
11/13/2009 0:00,109.62
11/16/2009 0:00,111.21
11/17/2009 0:00,111.339
11/18/2009 0:00,111.27
11/19/2009 0:00,109.82
11/20/2009 0:00,109.43
11/23/2009 0:00,110.82
11/24/2009 0:00,110.99
11/25/2009 0:00,111.38
11/27/2009 0:00,109.57
11/30/2009 0:00,109.94
12/1/2009 0:00,111.3
12/2/2009 0:00,111.25
12/3/2009 0:00,110.38
12/4/2009 0:00,111.01
12/7/2009 0:00,110.84
12/8/2009 0:00,109.61
12/9/2009 0:00,110.021
12/10/2009 0:00,110.64
12/11/2009 0:00,111.11
12/14/2009 0:00,111.87
12/15/2009 0:00,111.35
12/16/2009 0:00,111.52
12/17/2009 0:00,110.19
12/18/2009 0:00,110.21
12/21/2009 0:00,111.33
12/22/2009 0:00,111.73
12/23/2009 0:00,111.95
12/24/2009 0:00,112.48
12/28/2009 0:00,112.72
12/29/2009 0:00,112.562
12/30/2009 0:00,112.52
12/31/2009 0:00,113.33
1/4/2010 0:00,113.33
1/5/2010 0:00,113.63
1/6/2010 0:00,113.71
1/7/2010 0:00,114.19
1/8/2010 0:00,114.57
1/11/2010 0:00,114.73
1/12/2010 0:00,113.66
1/13/2010 0:00,114.62
1/14/2010 0:00,114.93
1/15/2010 0:00,113.64
1/19/2010 0:00,115.06
1/20/2010 0:00,113.89
1/21/2010 0:00,111.7
1/22/2010 0:00,109.21
1/25/2010 0:00,109.77
1/26/2010 0:00,109.31
1/27/2010 0:00,109.83
1/28/2010 0:00,108.57
1/29/2010 0:00,107.39
2/1/2010 0:00,109.06
2/2/2010 0:00,110.38
2/3/2010 0:00,109.83
2/4/2010 0:00,106.44
2/5/2010 0:00,106.66
2/8/2010 0:00,105.89
2/9/2010 0:00,107.22
2/10/2010 0:00,107.01
2/11/2010 0:00,108.13
2/12/2010 0:00,108.04
2/16/2010 0:00,109.74
2/17/2010 0:00,110.26
2/18/2010 0:00,110.91
2/19/2010 0:00,111.14
2/22/2010 0:00,111.16
2/23/2010 0:00,109.81
2/24/2010 0:00,110.82
2/25/2010 0:00,110.67
2/26/2010 0:00,110.74
3/1/2010 0:00,111.89
3/2/2010 0:00,112.2
3/3/2010 0:00,112.3
3/4/2010 0:00,112.641
3/5/2010 0:00,114.25
3/8/2010 0:00,114.27
3/9/2010 0:00,114.46
3/10/2010 0:00,114.97
3/11/2010 0:00,115.45
3/12/2010 0:00,115.46
3/15/2010 0:00,115.49
3/16/2010 0:00,116.41
3/17/2010 0:00,117.1
3/18/2010 0:00,117.0375
3/19/2010 0:00,115.97
3/22/2010 0:00,116.5925
3/23/2010 0:00,117.41
3/24/2010 0:00,116.84
3/25/2010 0:00,116.65
3/26/2010 0:00,116.582
3/29/2010 0:00,117.32
3/30/2010 0:00,117.4
3/31/2010 0:00,117
4/1/2010 0:00,117.8
4/5/2010 0:00,118.76
4/6/2010 0:00,119.04
4/7/2010 0:00,118.36
4/8/2010 0:00,118.7725
4/9/2010 0:00,119.55
4/12/2010 0:00,119.74
4/13/2010 0:00,119.83
4/14/2010 0:00,121.19
4/15/2010 0:00,121.29
4/16/2010 0:00,119.36
4/19/2010 0:00,119.81
4/20/2010 0:00,120.88
4/21/2010 0:00,120.66
4/22/2010 0:00,121.02
4/23/2010 0:00,121.8125
4/26/2010 0:00,121.35
4/27/2010 0:00,118.47
4/28/2010 0:00,119.38
4/29/2010 0:00,120.8575
4/30/2010 0:00,118.8125
5/3/2010 0:00,120.35
5/4/2010 0:00,117.52
5/5/2010 0:00,116.82
5/6/2010 0:00,112.942
5/7/2010 0:00,111.26
5/10/2010 0:00,116.16
5/11/2010 0:00,115.83
5/12/2010 0:00,117.45
5/13/2010 0:00,115.99
5/14/2010 0:00,113.89
5/17/2010 0:00,113.95
5/18/2010 0:00,112.4
5/19/2010 0:00,111.76
5/20/2010 0:00,107.54
5/21/2010 0:00,109.115
5/24/2010 0:00,107.71
5/25/2010 0:00,107.818
5/26/2010 0:00,107.17
5/27/2010 0:00,110.76
